,URL,percent_skin_SkinLikelihood_6,percent_skin_abg,percent_skin_cbcr,percent_skin_cccm,percent_skin_equalized_abg,percent_skin_equalized_cbcr,percent_skin_equalized_cccm,percent_skin_adapt_abg,percent_skin_adapt_cbcr,percent_skin_adapt_cccm,label_number,area_covered_max,area_covered_mode,density_max,density_mode,hwratio_max,hwratio_mode,density_hull_max,density_hull_mode,circularity_max,circularity_mode
176,http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/10299621_1426989437557582_1365371945_n.jpg,0.02243408203125,0.0809130859375,0.3441015625,-1.0,0.04945068359375,0.25150390625,0.07359375,0.07812744140625,0.28043212890625,0.04114013671875,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
177,http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/10299904_1427198084196924_1334393619_n.jpg,0.02945556640625,0.15867919921875,0.20267578125,-1.0,0.11397216796875,0.18668701171875,0.21866943359375,0.19344970703125,0.3142236328125,0.21037353515625,3.0,0.00671875,0.00033935546875,0.9928057553956835,0.7743459302325582,3.156954109733252,1.5434617183430372,0.8097982708933718,0.549407114624506,0.9485053805802298,0.7617302788086066
178,http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10246204_843247052359337_1135954050_n.jpg,0.1078564453125,0.23919921875,0.27119140625,-1.0,0.319990234375,0.4114794921875,0.27099365234375,0.31241943359375,0.42761962890625,0.2541845703125,3.0,0.000537109375,0.00015380859375,0.90625,0.746031746031746,3.9506317949369563,2.328312692916674,0.8767123287671232,0.7325581395348837,0.9674338246408593,0.9030689622734086
179,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/1171985_696474047065175_1426569690_n.jpg,0.04880126953125,0.087685546875,0.394990234375,-1.0,0.132705078125,0.4308154296875,0.2384423828125,0.206552734375,0.43386474609375,0.19294677734375,4.0,0.01796142578125,0.00041748046875,0.9754901960784313,0.607584613293462,8.512293886957163,1.5632957429815744,0.7846153846153846,0.462436177972283,0.9930755862169114,0.7686461344527352
180,http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10005340_557792637652013_327812016_n.jpg,0.0481298828125,0.2189501953125,0.50638671875,-1.0,0.20343994140625,0.49522705078125,0.20982666015625,0.1903466796875,0.57813232421875,0.1613671875,4.0,0.0033203125,0.00213134765625,0.999140154772141,0.575,2.128795057417897,1.8084110956701749,0.8842652795838751,0.75,0.8827998583385017,0.8332000933427195
181,http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/10013084_450850708380455_1429741288_n.jpg,0.01591552734375,0.1121435546875,0.220126953125,-1.0,0.10410400390625,0.24418212890625,0.09818359375,0.11505859375,0.26494140625,0.0839111328125,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
182,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/1170432_858293320864253_2016310529_n.jpg,0.0422021484375,0.07284423828125,0.143427734375,-1.0,0.0300341796875,0.13446044921875,0.02040283203125,0.08174560546875,0.146416015625,0.0891796875,1.0,0.0306103515625,0.0306103515625,0.9785452225235285,0.9785452225235285,3.5218414200946047,3.5218414200946047,0.7031179901301032,0.7031179901301032,0.9588413479048551,0.9588413479048551
183,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage11/t0.0-17/OBPTH/a792ad42b16711e3842312b392e636d3_8.jpg,0.08489501953125,0.1294775390625,0.18769775390625,-1.0,0.12806884765625,0.295712890625,0.079560546875,0.20232421875,0.35046630859375,0.16621337890625,4.0,0.00128173828125,0.000166015625,0.9705882352941176,0.52046783625731,5.6737777037634185,1.6329988614706987,0.8221153846153846,0.49295774647887325,0.9843455408454185,0.7905710706203134
184,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage6/t0.0-17/OBPTH/5c07f798b09411e3b7ed12d69d74e3c2_8.jpg,0.02178955078125,0.08056396484375,0.08848876953125,-1.0,0.05536865234375,0.30670166015625,0.2265380859375,0.27717041015625,0.34457275390625,0.19171142578125,1.0,0.00020263671875,0.00020263671875,0.927710843373494,0.927710843373494,1.4267662472303548,1.4267662472303548,0.6587301587301587,0.6587301587301587,0.7132736462341123,0.7132736462341123
185,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage4/t0.0-17/OBPTH/81eddac4aef811e3b074122699d3b940_8.jpg,0.13395263671875,0.239697265625,0.4781640625,-1.0,0.093798828125,0.24604248046875,0.42915283203125,0.37784912109375,0.78509033203125,0.33084228515625,10.0,0.055654296875,0.00037109375,0.9992307692307693,0.5232558139534884,5.385741259973094,1.7836444872381774,0.9414758269720102,0.4506830628101461,0.9826111247999643,0.8280529902346934
