,URL,N_area_greater_HardCutoff,N_area_greater_floor,N_skin_pix_filled_greater_floor,N_amt_horiz_vert_lines_less_ceil,N_hull_filled_greater_floor,percent_area_gr_HardCutoff,percent_area_gr_floor,percent_area_skinpix_gr_floor,percent_area_horiz_vert_less_ceil,percent_area_hull_filled_gr_floor
90,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage10/t0.0-17/OBPTH/a7e9c50cab2a11e3b9f31293dcb0414a_8.jpg,60.0,7.0,19.0,0.0,15.0,0.14835205078125,0.10822265625,0.10514892578125,0.0,0.0358740234375
91,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage11/t0.0-17/OBPTH/f3e62358b31111e38db01268a28414c7_7.jpg,54.0,3.0,15.0,1.0,13.0,0.09180229826135247,0.03811034217608612,0.04685163825878935,0.024354948951258063,0.045679546328335256
92,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10467768_1436995143239014_998399760_n.jpg,15.0,0.0,1.0,0.0,6.0,0.010234375,0.0,0.00033447265625,0.0,0.0060400390625
93,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/10488690_1459463277642580_1035139727_n.jpg,14.0,0.0,2.0,0.0,5.0,0.01036376953125,0.0,0.0025439453125,0.0,0.00404052734375
94,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage10/t0.0-17/OBPTH/4ef58ffa669511e3be040e37929c2f0e_8.jpg,20.0,0.0,5.0,0.0,6.0,0.01743408203125,0.0,0.0057861328125,0.0,0.0094580078125
95,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage7/t0.0-17/OBPTH/2297d78ca80411e393a00e5d5ec921df_8.jpg,45.0,3.0,13.0,1.0,16.0,0.068525390625,0.033828125,0.029287109375,0.00739013671875,0.0297998046875
96,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/927663_1453998531513253_783237909_n.jpg,27.0,5.0,16.0,1.0,9.0,0.10180908203125,0.07802001953125,0.09565185546875,0.01051513671875,0.08830810546875
97,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage3/t0.0-17/OBPTH/3532e6f4a7fd11e3916c120c289588fb_8.jpg,24.0,2.0,2.0,1.0,6.0,0.02542724609375,0.01159423828125,0.0007666015625,0.0064501953125,0.0169873046875
98,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage8/t0.0-17/OBPTH/7e3da02ca81211e38dfc0e96a2f1168c_8.jpg,8.0,0.0,1.0,0.0,2.0,0.00551025390625,0.0,0.00299072265625,0.0,0.003466796875
99,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/926640_431099663679404_1169494053_n.jpg,10.0,0.0,0.0,0.0,2.0,0.005791015625,0.0,0.0,0.0,0.00093994140625
100,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage3/t0.0-17/OBPTH/1fb37854b2be11e384a0124609a1fc77_8.jpg,13.0,3.0,2.0,0.0,2.0,0.07125732421875,0.06068359375,0.033330078125,0.0,0.00208251953125
101,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10369468_392939977515233_639048669_n.jpg,47.0,3.0,12.0,1.0,12.0,0.11608154296875,0.0622119140625,0.02205078125,0.0462548828125,0.0630712890625
102,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage7/t0.0-17/OBPTH/037c0ea4a68311e39a00129ce97e08e3_8.jpg,32.0,1.0,8.0,0.0,4.0,0.027939453125,0.0050537109375,0.0160009765625,0.0,0.01151611328125
103,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10454055_294729410705963_857371960_n.jpg,22.0,1.0,0.0,0.0,4.0,0.03010986328125,0.0092822265625,0.0,0.0,0.006611328125
104,http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10570167_608798625902660_220118478_n.jpg,18.0,0.0,6.0,0.0,8.0,0.0174951171875,0.0,0.0059912109375,0.0,0.0083251953125
105,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10326654_586809894761122_944764804_n.jpg,19.0,4.0,6.0,1.0,4.0,0.06294677734375,0.04859130859375,0.03431884765625,0.0079736328125,0.03930419921875
106,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10576059_690938067651513_502336299_n.jpg,33.0,2.0,3.0,0.0,4.0,0.053349609375,0.02458984375,0.0156298828125,0.0,0.01620849609375
107,http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/891426_622525684512908_252373720_n.jpg,18.0,1.0,2.0,1.0,8.0,0.033828125,0.013056640625,0.00115478515625,0.013056640625,0.02115478515625
108,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/1168749_1420843868191927_843586740_n.jpg,30.0,2.0,5.0,0.0,6.0,0.0382763671875,0.01580078125,0.01149169921875,0.0,0.0205517578125
109,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10520315_344779989006287_582229542_n.jpg,23.0,0.0,1.0,0.0,4.0,0.01520751953125,0.0,0.00067626953125,0.0,0.00362060546875
110,http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/10369373_599021663530089_647654752_n.jpg,6.0,0.0,0.0,0.0,2.0,0.004443359375,0.0,0.0,0.0,0.0028515625
111,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage3/t0.0-17/OBPTH/cda8e61ea95511e3aa45123fe2c0d3cb_7.jpg,2.0,1.0,0.0,0.0,2.0,0.008049788542868128,0.005379875261651502,0.0,0.0,0.008049788542868128
112,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage1/t0.0-17/OBPTH/4f6f1968a80a11e387e21288611c7ec9_8.jpg,51.0,1.0,13.0,0.0,3.0,0.0530224609375,0.01054443359375,0.02970703125,0.0,0.0055078125
113,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/10542756_1529169537303941_35846865_n.jpg,13.0,0.0,6.0,0.0,3.0,0.01032470703125,0.0,0.00464111328125,0.0,0.00327880859375
114,http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/914768_1444377619179753_316572190_n.jpg,5.0,0.0,0.0,0.0,0.0,0.0016650390625,0.0,0.0,0.0,0.0
115,http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/10005509_489945394465164_797340445_n.jpg,14.0,2.0,1.0,1.0,4.0,0.02640380859375,0.0156201171875,0.00083740234375,0.00919921875,0.0162744140625
